"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Nigeria","NGA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","15868144393.8043","16267972464.7035","16147224474.7102","15301304453.1531","17991234293.8695","19738899109.7686","19047370800.0106","21002690854.1697","22131259188.4124","23079842502.2289","23944241259.3647","24448254045.962","24790596364.5558","25402570063.4739","26329577065.5631","27422898162.3175","28598942590.7198","29775602703.9615","31350834892.0145","32274186097.6194","33526698506.9662","52027615355.4938","55660554515.0302","59162730555.2968","63337107892.9859","68025981066.947","72918131280.5227","77487397532.9013","82043033905.3081","86820135996.487","89351679995.7418","95341957976.8194","98141846198.8849","102332628112.151","106137274880.571","",
"Nigeria","NGA","Agriculture, value added (current LCU)","NV.AGR.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","13580320000","15905500000","18837190000","23799430000","26625210000","27887450000","39204220000","57924380000","69713000000","84344610000","97464060000","145225250000","231832670000","349244860000","619806830000","841457070000","953549370000","1057584010000","1127693120000","1192910000000","1594895530000","3357062940000","3624579490000","3903758690000","4773198380000","5940446790000","6757867730000","7981397330000","9186306050000","13048892800000","14037825800000","15815997500000","16816553000000","18018612870000","19636969040000","",
"Nigeria","NGA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","16033435655.2538","15235153256.705","11521217125.3823","10544718653.0793","10453557126.0306","7714370677.73167","8440090419.80624","9111904986.62891","7394251166.73738","9213962202.31593","8113215683.01007","7660938111.43073","5117718984.54746","6680276587.6052","8809079448.55031","10518213375","11751902514.173","12018000113.6364","12212652415.4168","11730002753.6523","14338556206.1022","27841385094.076","28049168661.6131","29376301514.0002","36360484634.8832","46174646662.2672","53715680707.363","67327428424.4091","61693762059.1303","86820135996.487","90718615641.8205","100419860608.373","106899909224.518","113644385964.027","99253056217.5413","",
"Nigeria","NGA","Trade (% of GDP)","NE.TRD.GNFS.ZS","26.1665128655299","25.4850104101599","21.8295007769522","22.316463022773","24.6153225165378","26.9107027954529","25.0362812788601","28.4884033794328","25.6635262449529","26.8211361526125","19.6205992300396","24.4636351369586","22.7636455907274","31.2677527833099","39.7469904101204","41.1703435111177","42.1380987997791","47.3952657436355","43.3148420381106","43.8784023117077","48.5713142061442","48.2933221525874","37.748502346766","27.0371723077926","23.6088824577926","25.9000636642834","23.7167563185989","41.6466622757531","35.3119784876592","60.3917611207212","53.0302208554089","64.8765987253501","61.030973137221","58.1098489102714","42.3088699611156","59.7678343345403","57.6909942044299","76.8599909596866","66.1732450286882","55.8463913888002","71.3805311693022","81.8128490876375","63.3836371749845","75.2189025047695","48.4481306945747","50.7483592498521","64.6093139166599","64.462908774422","64.9729738131967","61.8028542359846","42.6513849036375","52.7941049047871","44.3801366480793","31.0488599571614","30.8851935972786","21.4469296670706","",
"Nigeria","NGA","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","-7.68345193742556","-7.11475419700117","-5.29121969446563","-4.75812887998099","-6.21106479152999","-5.12380543838326","-4.20862834777255","-6.33374589678739","-5.80888290713324","-4.03899721448468","-2.80644981308933","-2.79507296104247","-0.827389960760148","0.568089065917921","10.6100795755968","-4.49283952339031","-5.70646665315224","2.3495608158404","-4.20963581394059","5.75386838180462","10.1790345928406","-3.91828699528858","-2.08082714999082","2.03514947645329","7.8019828269415","8.8703437844106","2.91530088420203","12.237048927233","10.3972708603753","27.5708721668927","17.6582782179538","18.525563271728","13.9877807275821","9.54987576440401","6.31158658205509","11.7551518808704","6.78614181937081","6.68920235761555","-6.79020529429988","11.8926737354098","32.0801901990322","9.08329289630392","8.54774396088686","4.35689666126447","11.873373629698","12.5655828980287","21.6133452101266","2.99413331633057","14.7932844922197","-0.265621891166886","7.87684635996179","9.86550553791706","18.497358457612","5.05095322557393","5.98505838641042","-0.133539644636354","",
"Nigeria","NGA","External balance on goods and services (constant LCU)","NE.RSB.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","6989647112037.67","4457197228730.1","1760813851515.76","-332187525427.629","-383662741288.531","-1220452546889.68","-2511568024721.04","-2761112089141.8","-3467716982471.39","-2758847497053.06","-2360051220982.79","-1317722908868.67","-1496321037700.55","-2414512968238.35","-2303260511954.01","-524354339815.498","-1273836656841.56","-1743492302373.34","-2657989080076.31","-3031832115017.76","712789932148.79","491582401668.682","1999933356519.91","-1054530251697.41","150006335797.658","-3907715405708.87","6381837476315.56","1308528587300.81","7399009449848.14","4369235500000","8739282700000","11030379300000","2529693700000","","","",
"Nigeria","NGA","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","-230293700","-227026200","-185548000","-175561100","-246354500","-215000000","-191400000","-235400000","-215800000","-191400000","-251500000","-290000000","-91300000","69600000","2080000000","-1030900000","-1632700000","789100000","-1517700000","2469100000","5117000700","-2027000000","-1116550000","1179640000","5018730000","6523430000","2183800000","13694840000","15381840000","62986060000","49716930000","60962210000","77694500000","68304710000","59679650000","236109750000","189946560000","194430020000","-191239750000","393914000000","1513329110000","445946670000","609300550000","380908080000","1386050410000","1851579350000","4043810740000","626998789999.999","3648799760000","-67032490000","4369235500000","6285645000000","13429013800000","4091775420000","5394751180000","-127100010000","",
"Nigeria","NGA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-322411037.792754","-317836539.810448","-259767085.423396","-245785431.590345","-344896147.875148","-300993980.120398","-267954640.907182","-329553408.931821","-302113957.720846","-267954640.907182","-352092958.140837","-256637168.141593","-101557285.873192","86138613.8613861","2636248415.7161","-1248062953.99516","-2071954314.72081","846673819.742489","-1537689969.60486","2719273127.7533","6535122222.22222","-2393152302.24321","-1069492337.16475","721492354.740061","2223628710.67789","2561221044.36592","604094052.558783","2948297093.64909","2419669655.49788","6680744590.58125","5431169980.33646","5074686589.52801","4098548675.92622","1507830242.82561","1141538829.38026","3355738345.65094","2374332000","2396228986.93616","-2173178977.27273","4265996376.36035","14880715751.8021","4009185098.61213","5053158535.83082","2947695038.82262","10430213030.8581","14104656279.9558","31432237117.7373","4983771235.71534","30779610952.7103","-450179480.825269","29070483306.4978","40620607559.8923","85264283451.2285","26010706294.2753","34024993472.1979","-642414031.008731","",
"Nigeria","NGA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","16.9249824014777","16.2998823035805","13.5603602357089","13.537295951377","15.4131936540339","16.0172541169181","14.6224548133163","17.4110746381101","15.7362045760431","15.4300666835486","11.2135245215645","13.6293540490005","11.7955177757438","15.349831858696","14.5684554172618","22.831591517254","23.9222827264657","22.5228524638976","23.7622389260256","19.0622669649515","19.1961398066518","26.105804573938","19.9146647483784","12.5010114156697","7.90344981542553","8.51485993993638","10.4007277171985","14.7048066742601","12.457353813642","16.4104444769143","17.6859713187276","23.175517726811","23.5215962048194","24.2799865729337","17.9986416895303","24.006341226835","25.4524261925295","35.0853943010355","36.481725161494","21.9768588266952","19.650170485135","36.3647780956668","27.4179466070488","35.4310029217525","18.2873785324383","19.0913881759117","21.4979843532667","30.7343877290457","25.0898446604885","31.0342380635757","17.3872692718379","21.464299683435","12.9413890952337","12.9989533657937","12.4500676054341","10.7902346558535","",
"Nigeria","NGA","Imports of goods and services (constant LCU)","NE.IMP.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","5774586936300","4269332472100","2763702604000","1909836165100","2059816915100","1440464826100","905432812200","845662255900","1156465205900","1382632652800","1804968008900","1534713387000","1854501870700","1453928549300","1281288072000","1906665502600","2570697860200","2402633032900","1592883757000","1793191103800","2885051874500","3068349709500","4708226133500","3144442277800","4201572645900","4656070553900","8637683243200","7665193098600","8560405876200","9644605300000","8889108300000","5965333700000","6694047330000","7093630910000","5191026110000","",
"Nigeria","NGA","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-26.0668768312712","-35.2661657985004","-30.8957424602839","7.8530689040621","-30.0683077442313","-37.1430113533961","-6.60132430530884","36.7526099020733","19.556787851995","30.5457386128354","-14.9728206022167","20.8370166318227","-21.6000494649703","-11.8740688724435","48.8084954715789","34.8268931647686","-6.53771218710723","-33.7025781637001","12.5751390156212","60.8892587291008","6.35336357796919","53.4448996775933","-33.2138646564436","33.6190101361828","10.8173283268947","85.5144406255815","-11.2586919110005","11.6789331473398","12.6652805892573","-7.83336359031716","-32.891652360676","12.2158066362658","5.96923744786251","-26.82131089338","",
"Nigeria","NGA","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","38420916687.5141","28405783657.1345","18388152896.2461","12706996534.2187","13704885727.6877","9584058511.0913","6024250570.20053","5626570253.09718","7694481669.08408","9199275125.4175","12009261659.5031","10211136455.5749","12338832657.1212","9673638699.78309","8524984178.09951","12685900694.62","17104005776.524","15985795106.3886","10598170015.5691","11930904628.1388","19195544015.8884","20415106717.9869","31325940022.4887","20921384701.0606","27954947144.3399","30978925560.553","57470380465.4753","50999967388.7876","56956219485.2892","64169884496.1343","59143224128.0656","39690040452.9668","44538499048.5569","47197107812.4792","34538224793.4104","",
"Nigeria","NGA","Imports of goods and services (current LCU)","NE.IMP.GNFS.CN","507287200","520116400","475523200","499486800","611346000","672100000","665000000","647100000","584600000","731200000","1004900000","1414100000","1301600000","1880600000","2856000000","5238800000","6844500000","7564300000","8567000000","8180000000","9649899500","13505000000","10686000000","7246000000","5084000000","6262000000","7791000000","16456580000","18429550000","37489900000","49794900000","76263850000","130649650000","173660630000","170187420000","482182730000","712422600000","1019800800000","1027473500000","727926500000","926963800000","1785338410000","1954406920000","3097607390000","2134795830000","2813177900000","4022226970000","6436060750000","6188471480000","7831817790000","9644605300000","13675626400000","9395400600000","10530447520000","11222115570000","10269901020000","",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710201766.748202","728162638.826121","665732186.362594","699281211.564979","855884022.491492","940921181.576368","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15944510035.4191","10235632183.908","4431804281.34557","2252547629.59681","2458578720.06282","2155186721.9917","3542858988.15931","2899095485.2918","3976442511.66737","5439687568.27616","6348443353.03421","6892044482.14127","3833567991.16998","3255306426.93191","6853080301.30756","8905282500","12568410155.2872","11675835227.2727","7883273534.97635","9114927300.91628","16050690880.4855","16208631372.9486","23971142685.4565","16064621548.8566","21429763371.3986","31264468094.8639","51157761304.7173","52203123513.2354","52597235558.7613","64169884496.1343","88377923527.3552","59653829523.6723","66940227523.533","70778502339.2868","51908166744.5886","",
